Text,Sentiment,Positive
Si lo sé pero no tengo trabajo recién he pagado más de 600 ,positivo,1
993264829 este es el numero de Roman Sequeiros,positivo,1
Asi q dejen d mandar msjs a mi celular ok,positivo,1
Por se caso yo pague por adelantado,positivo,1
Mas informacion ,positivo,1
"El numero 964779987 quiere comunicarse contigo, si deseas llamalo.",positivo,1
X favor dejar de molestar ya les di el numero de la sra elizabeth llamenla a ella misma,positivo,1
Ctm yo no tengo deuda revisen bien a quien llaman carajo,positivo,1
Quien. Eres,positivo,1
Pero el estado ha extendido la cuarentena y no puedo cumplir. Seria para el proximo mes  estoy en situacion critica  no hay dinero quiero q entiendan tod,positivo,1
Ya%20se%20realizó%20el%20pago%20hace%20dos%20horas%20,positivo,1
Yo elijo al 956332957,positivo,1
"El numero 920669315 realizo una llamada, busca comunicarse contigo.",positivo,1
Yo estoy al dia en mis pagos. El ultimo pago lo hice el 29.08.2020,positivo,1
Que confianza es esa de Alberto quien chucha es que para jodiendo llama urgente parecen de lincuentes la verda noce quién es y para usted no me l,positivo,1
Disculpe cual es el trato x que en esta emergencia no se puede conseguir y recien estamos saliendo,positivo,1
Me pueden llamar de acceso no me contestan qyiero ssber cuanto debo,positivo,1
O PARA PAGAR GRACIAS.,positivo,1
"Ya pague ,,211.50",positivo,1
El señor Encalada dio este número pero le informo que este número p,positivo,1
"Dime de qué cobran ese adefecio cartón coma tarjeta no genera nada,a mi padre le asaltaron en momento de ese banco de usureros ,esa nota hace tiempo",positivo,1
Asimismo el 24/09/2020 Hr. 10:34:07. Con el Nro de operacion 297186 Si desea le envio la foto del bocher a este whatsApp,positivo,1
Ya cancelaron,positivo,1
Okey gracias,positivo,1
nesecito q me agan el ajuste del mal servicio q me dieron.... aque numero marco para reclamar...,positivo,1
Ojala Dios les perdone por todo el trauma,positivo,1
Estoy al dia con los pagos,positivo,1
"Me descuentan por planilla , no debo estoy al dia",positivo,1
Q deuda habla,positivo,1
Ya pagué mrd,positivo,1
Yo no vivo hay pero si guatas avisa cuando lo recojes a mi no me sirve eso,positivo,1
937543058,positivo,1
Estan locos yo no debo nada,positivo,1
En estos dias estaba enferma por eso no puede pagar,positivo,1
Ya paque,positivo,1
Me quede varada de emergencia disculpen,positivo,1
Si falta todavia,positivo,1
Ya me canse de llamar,positivo,1
Pero q cuota es eso,positivo,1
Quie nes el que manda mensajes yo no debo nada y,positivo,1
Cancelar,positivo,1
Así Jose como poro ocupado ni me acordado máximo 12 del día cancelo,positivo,1
Que ya la pagué,positivo,1
"El numero 996183020 realizo una llamada, busca comunicarse contigo.",positivo,1
Me voy acercar,positivo,1
"Buenas tardes. Le pregunté,con respecto a mi reprogramación de mi d",positivo,1
Por favor degen de estar molestando,positivo,1
Uhmmm,positivo,1
Cual dni tonto es celular,positivo,1
"El numero 988132807 realizo una llamada, busca comunicarse contigo.",positivo,1
Mi nombre es jimmy vergara,positivo,1
Qq si yo no tengo ningun equipo,positivo,1
que%20equipos,positivo,1
Ya pague todo no debo nada,positivo,1
Se puede entregar en una oficina de Movistar de Chiclayo?? Porque ya no estoy en Lima,positivo,1
Trabajen denuestrame de que servicio te debo,positivo,1
Donde queda su tienda en cajamarca  ,positivo,1
En banco falabella de totus pachacutec . Hasta que hora atienden ?,positivo,1
Quien eres a,positivo,1
Ya lo pago,positivo,1
Pueden dejar de mandar mensajes ya pase mil veces el código 2 y sig,positivo,1
Ya cancele  no se preocupe ,positivo,1
Muy buenas tardes ya cancelé,positivo,1
Ok Srta gracias,positivo,1
Por qué no me dan un préstamo de 20 mil soles y alli descontamos,positivo,1
Estoy delicado de salud ,positivo,1
Ya pague x favor verifique,positivo,1
Para q chucha voy a llamar a quien mierda le debo,positivo,1
 Fui a las agencias me comprometi pagar antes de 12 de este mes,positivo,1
946428890,positivo,1
Ya pague no molesten,positivo,1
de que numero de fijo dado de baja??? se supone que pague por los equipos 24 meses,positivo,1
Quien es Manuel???,positivo,1
"Le agradecere q no me esté enviando mensajes, mi pago se vence los fines de mes, creo hago mal en pagar antes, si sigue asi me veré obligada a pagar en e",positivo,1
"El numero 949055623 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Nilton murio,positivo,1
"El numero 952271263 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Yo tengo 8 comprobantes con 428 soles ,positivo,1
Ya pague y no molesten por favor,positivo,1
No%20tengo%20plata%20para%20pagar%20,positivo,1
"Disculpen, ahora mismo voy.",positivo,1
Ya pague todo mi cuenta en junio,positivo,1
"Yo no tengo deuda ...porque me viene esos mensajes, no entiendo",positivo,1
Que sinvergüenzas maniana vence y me quieren cobrar mora,positivo,1
Xfavor no jodan con sus mensajes,positivo,1
X favor entienda yo no tengo ninguna deuda en efectiva,positivo,1
Si yo pago 2820 nada mas,positivo,1
No quiero ctmr,positivo,1
Decos y otro yo lo pague,positivo,1
Dejen%20de%20molestar%20yo%20no%20e%20pedido%20ningun%20crédito%20y%20no%20lo%20deseo%20gracias,positivo,1
No me molesten por favos atte juan machuca,positivo,1
Yo no tengo Mora verifiquen bien,positivo,1
El dia viernes,positivo,1
"Ok, mas tarde llamare.",positivo,1
Disculpa quien es usted?,positivo,1
Von quien me estoy comunicando,positivo,1
Quien eres disculpe,positivo,1
Me estoy tratando d comunicar con mi asesor para ver cuanto me toca pagar,positivo,1
"El numero 988852556 realizo una llamada, busca comunicarse contigo.",positivo,1
Me dice el numero no existe,positivo,1
Disculpe buen dia cual de mis créditos,positivo,1
Tu numero de cuenta,positivo,1
Igual el banco de la nacion tenia préstamo y solo corrieron los meses,positivo,1
"El numero 962810729 quiere comunicarse contigo, si deseas llamalo.",positivo,1
"El numero 998279916 realizo una llamada, busca comunicarse contigo.",positivo,1
De cuanto es la deuda,positivo,1
"er qdar bien con su institucion,no m estoy negando a pagar,pero esta enfermedad la cual a afectado a todos nos Quito nuestro trabajo y no poder cumplir c",positivo,1
"El numero 956050007 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Hola ..cuanto es el monto de pago.no indicaron la fecha de pago ..podrian reprogramarlo porfa..gracias,positivo,1
Fin de mes me acerco,positivo,1
Cuánto es el saldo que quedó,positivo,1
Ya pagué hoy,positivo,1
No jodan ya fui a pagar,positivo,1
La chupada a mi bola derecha cuanto me cobran,positivo,1
Cómo será eso??,positivo,1
Ua gracias,positivo,1
Si no van a contestar no molestar,positivo,1
Estoy muy fastidiada por esto d estar narrando la misma historia y que una Institucion tan prestigiosa solo se preocupe por el cobro y no entienda y que,positivo,1
De donde saco ese dinero estoy con covi y ademas solo tengo comida por que me manda mi comadre Se,positivo,1
Llama a interback,positivo,1
Digame porfavor,positivo,1
"El numero 958423400 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Que equipos???,positivo,1
Ya pGue dejen de estar molestando,positivo,1
Cota de que yo no devo,positivo,1
"El numero 975665853 realizo una llamada, busca comunicarse contigo.",positivo,1
"El numero 921973211 realizo una llamada, busca comunicarse contigo.",positivo,1
o me informaron,positivo,1
quién es,positivo,1
Ya propuse mi situacion cuanto pagar y no quieren,positivo,1
 Yo ya pague,positivo,1
Muchas gracias quisiera su numero de cuenta xf,positivo,1
De cuanto es el prestamo,positivo,1
Buenos dias disculpe yo ya page cuota,positivo,1
"El numero 962087121 realizo una llamada, busca comunicarse contigo.",positivo,1
No tengo trabajo ,positivo,1
"Es el 4to msj q envian,xfa dejen tranquilo,gracias",positivo,1
Sres ya cancele el dia de ayer,positivo,1
Como es cosa,positivo,1
"El numero 988406151 quiere comunicarse contigo, si deseas llamalo.",positivo,1
por favor no molestar pq no le debo carajo,positivo,1
He presentado mi solicitud de reprogramacion el 24 de agosto y me han contestado que mi solicitud esta en evaluacion.,positivo,1
"ESTIMADO ESTOY PAGANDO CASI 5 AÑOS AL DIA ,NI EN PANDEMIA MI HE ATRAZADO ,,AHORA POR UN DIA K PASO ,,ESTAS K ME JODES.,,, MAS BIEN DEBES FELICITARME,,",positivo,1
"El numero 948626560 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Quiero saber porque 274 soles tengo que pagar,positivo,1
No los conozco seres GNB,positivo,1
No contesta para compersar,positivo,1
Que campaña amigo,positivo,1
"No tengo,saldo",positivo,1
"El numero 968167832 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Señores yo ya pagué por favor no estén molestando yo se las fechas que pago ,positivo,1
Me podrías explicar k deuda,positivo,1
No tengo ninguna deuda con nadie,positivo,1
Ok el martes boy a cancelar. Esperemme xfavor,positivo,1
Ya no pertenezco a Entel,positivo,1
Hola buenas noches un favor pws qro m cuota,positivo,1
Sr. Porque cuando se solicito la baja de la línea no especificaron,positivo,1
Si voy a cancelar no quiero pasar en rojo,positivo,1
No vamos a pagar xq son unos abusivos,positivo,1
"El numero 938425884 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Ya pague hoy,positivo,1
No tengo porqué cancelar a riple son unos ratiros yo no debo nada,positivo,1
"es mensuales, de acuerdo con la información disponible de la Superi",positivo,1
Lo pagaré al final. Además me están cobrando el doble.,positivo,1
Perdon??????? Deuda de que ????,positivo,1
Hola y el préstamo de cuanto es,positivo,1
Ya pague no tengo nada q pagar,positivo,1
y no es mi sueldo íntegro. No sé porqué el mensaje. Atte Jorge Solí,positivo,1
dejen de joder ok,positivo,1
Porque me mandan mensaje y no respondes conteste,positivo,1
Ud pueden venir a recojer cuando deseen no ay problema..,positivo,1
Estoy llamando pero no me contestan,positivo,1
Porque esa cantidad que sacan no tengo posibilidades,positivo,1
Los equipos se quedaron en la casa donde alquilaba yo estoy en provincia,positivo,1
"No lo conozco, no me manden mensaje de cobranza.",positivo,1
El sr.no puede pagar esta con el covid19 asi q no molestar.,positivo,1
"El numero 965088726 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Mi intención y compromiso era para hoy pero lastimosamente no me f,positivo,1
"Reitero mi propuesta, en el sentido de que el mes no cobrado que se corra al final del préstamo con la finalidad de que no se perjudique mi economia fami",positivo,1
Rosa es Claro ahora.,positivo,1
Por favor les pido que ya no le suba mas mi cuenta si boya temor otrabes,positivo,1
Primero respondan mi solicitud. Abusivos.,positivo,1
Yo no debo a ese banco,positivo,1
"El numero 918333985 realizo una llamada, busca comunicarse contigo.",positivo,1
Asi q xfavor dejen de estar msndadome msj,positivo,1
Ya cansele,positivo,1
Amigo puedes dejarme de molestar Ami no me jodas yo compré este teléfono,positivo,1
Verificar bien x favor,positivo,1
Repito dejen de molestar,positivo,1
Nadie contestacen su telefono. Tengo impedimentos para salir,positivo,1
Psra su conocimiento. Ya hice el pago el dia de ayer,positivo,1
con quien tengo el gusto,positivo,1
De qué cuota me hablaaa,positivo,1
Xfab ya cancele no enbie MSJ,positivo,1
"Teléfono para comunicarme, tengo problemas de salud",positivo,1
Ycsi no tengo,positivo,1
Al menos di tu nombre,positivo,1
Quien es Andy????,positivo,1
"El numero 975140971 realizo una llamada, busca comunicarse contigo.",positivo,1
"Y por qué no descontaron , de qué mes es lo que no pagué",positivo,1
"El numero 995117843 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Ya cancele desde el 21,positivo,1
No debo nada,positivo,1
No entiende que yo no debo ni mierda,positivo,1
Por favor yo no debo a interbanck,positivo,1
Ya lo e cancelado,positivo,1
Favor no enviar sms,positivo,1
Ahora estamos en crisis no podemos pagar hasta qe alla trabajo es la culpa del presidente no del covi  todo el dinero del bono se echa al bolsillo engaña,positivo,1
Disculpe de que saldo me habla.,positivo,1
sar Sierra El15de setiembre detallando el caso por las circunstanci,positivo,1
"El numero 996011159 realizo una llamada, busca comunicarse contigo.",positivo,1
Ok me puede avisar cuando esté,positivo,1
"Ayer abone al banco continental 1,000",positivo,1
Ya cancele !!!!!,positivo,1
Y cual es la propuesta,positivo,1
Señora buenas noches el dia martes 06 lo cancelo todo ..muchas gracias,positivo,1
Por favor yo no tengo deudas,positivo,1
Disculpe de qe pago me esta ablando yo no tengo ninguna deuda,positivo,1
o de sonido ni filmacion por culpa de esta pandemia del COVID19. el préstamo era para implementar mi sonido.  Estoy esperando la ayuda del Gobierno de un,positivo,1
Don Wilder x fa necesito urgente me perjudica bastante,positivo,1
"El numero 995200731 realizo una llamada, busca comunicarse contigo.",positivo,1
Dejen de mandarme mensaje hdp,positivo,1
Srs el prestamo se pago hace 2 dias,positivo,1
Hola ya deaqui voy,positivo,1
No les devo por favor no molestar,positivo,1
Ya pague todo s/1957,positivo,1
Yo no tengo deudas ni nada de eso,positivo,1
"El numero 984063627 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Yo no tengo ninguna deuda yo pague todp xfav.verefica con el d cobranza,positivo,1
Vayance a la mierda.. Yo no les debo ni un puto sol,positivo,1
"El numero 982009266 realizo una llamada, busca comunicarse contigo.",positivo,1
No debo ya cancele,positivo,1
Ya pagamos....no jodan,positivo,1
No se con quién comunicarme,positivo,1
Srs yo voy a pagar ok esperen e uos dias,positivo,1
Pague,positivo,1
Capital?,positivo,1
r a un acuerdo de pago a pesar q ya les pague mas de la mitad del carro no sean sinverguenzas,positivo,1
Yo di una fecha de pago,positivo,1
De dónde me está mandando mensajes,positivo,1
"Ya cancele,  mi couta ",positivo,1
Tengo%2050%20soles,positivo,1
Por favor confirmar cuando pueden recoger,positivo,1
"El numero 957473285 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Perdon??,positivo,1
Para poder cancelar el pago,positivo,1
Ya ok gracias,positivo,1
Agradeceria enviarme el importe de la cuenta pendiente que se ha dejado de cobrar.Por este medioAgradeciendo de antemano.,positivo,1
Solo tengo 1500 soles,positivo,1
K corresponde del mes d setiembre,positivo,1
Lo realizaré en mi trabajo por seguridad NO por teléfono.,positivo,1
Disculpe cual es Luren!?? ,positivo,1
"Me puede , explicar por favor",positivo,1
Ya pague ayer 24,positivo,1
Ya Cancele,positivo,1
Quiero conversar,positivo,1
Con tu tarjeta rctm,positivo,1
ESTAN QUE ME LLAMAN A CADA RATO,positivo,1
 nada . Ya cancelé todo .,positivo,1
Disculpe cuales son los equipos,positivo,1
Y tampoco responden mi mensaje,positivo,1
No devo nada,positivo,1
Cuánto es la deuda?,positivo,1
Kien tiene deuda invesil,positivo,1
Saludos a la familia,positivo,1
Si los equipos si yo los compré x q los recoje,positivo,1
938223461,positivo,1
Con kien es usted,positivo,1
"cobranzas como el presente, hay caminos corectos que la norma asi lo preve.... esto no es el camino, porque no es incumbencia del Estufio.... Estamos pa",positivo,1
500 soles led pago y cerramos la deuda,positivo,1
No quiero ningún seguro de ningún tipo mi dinero está destinado para mis nietos,positivo,1
"Señores ya no me vuelva a llamar, ya pague el 17 de enero. Caso contrario presentaré mi queja.",positivo,1
"Yo no.tengo.ninguna.deuda,porque.mandan esa informacion",positivo,1
Lo sé no hay Porqué recordar esta q se demora un pago qué me tienen.,positivo,1
"El numero 926334472 realizo una llamada, busca comunicarse contigo.",positivo,1
"Que equipos, si son robados",positivo,1
Buenos días.,positivo,1
No te entiendo,positivo,1
